person_id,item_id,item_level,item_type,y,gender
1259,419,0.410420197,dictation,1.00E-07,MALE
1259,224,7.591434501,dictation,0.993889516,MALE
1259,13869,5.556530716,dictation,0.607487696,MALE
1259,13870,4.206,text_vocab,0.97811438,MALE
1259,11132,4.653,audio_vocab,0.957166214,MALE
1259,1300,8.948313013,dictation,0.002739203,MALE
1259,368,9.478868948,elicited_speech,0.818803962,MALE
1259,13871,2.53,audio_vocab,0.954711503,MALE
1259,5191,9.573615489,ctest,0.861111111,MALE
1259,13872,9.345185639,elicited_speech,0.920124834,MALE
1259,2056,9.238652305,elicited_speech,0.920857483,MALE
1259,2486,8.728161076,elicited_speech,0.915762726,MALE
1259,66,8.369,text_vocab,0.975507821,MALE
1259,13251,3.934686402,dictation,0.993889516,MALE
1259,2666,6.282,text_vocab,0.918223856,MALE
1259,13873,6.986,audio_vocab,0.957166214,MALE
1259,1571,2.857677687,ctest,0.9999999,MALE
1259,3183,10,audio_vocab,0.836678836,MALE
1259,1623,10,text_vocab,0.871423879,MALE
1259,2548,9.983502126,ctest,0.953488372,MALE
1259,601,7.796664125,elicited_speech,0.857701564,MALE
1259,5887,9.607479111,ctest,0.9999999,MALE
1259,1387,10,text_vocab,0.874983017,MALE
1259,631,9.995,text_vocab,0.8649801,MALE
1259,537,8.598064998,dictation,0.993889516,MALE
1259,1173,9.945,audio_vocab,0.957166214,MALE
1259,5388,9.502,audio_vocab,0.836678836,MALE
1259,3050,8.682174839,ctest,0.728813559,MALE
1259,2057,9.056310806,elicited_speech,0.916981491,MALE
1260,10588,4.529657296,dictation,0.993889516,FEMALE
1260,13874,4.343011551,ctest,0.72972973,FEMALE
1260,6628,9.624,text_vocab,0.204070156,FEMALE
1260,2,9.980779778,ctest,0.457627119,FEMALE
1260,8476,5.096,audio_vocab,0.835751363,FEMALE
1260,13319,1.542,audio_vocab,0.954711503,FEMALE
1260,3216,8.510979666,dictation,1.00E-07,FEMALE
1260,13875,5.693198747,dictation,1.00E-07,FEMALE
1260,12859,3.867402411,elicited_speech,0.919899142,FEMALE
1260,136,0.476,text_vocab,0.977657181,FEMALE
1260,2425,5.324,audio_vocab,0.52803734,FEMALE
1260,8536,8.147530722,elicited_speech,0.737488932,FEMALE
1260,2585,3.094788152,dictation,0.993889516,FEMALE
1260,12476,1.703162363,dictation,0.993889516,FEMALE
1260,12799,6.273948426,elicited_speech,0.834900267,FEMALE
1260,149,0.434112048,dictation,0.000403,FEMALE
1260,5578,5.37730389,elicited_speech,0.794219494,FEMALE
1260,2905,5.912151695,elicited_speech,0.85021679,FEMALE
1260,5827,6.105280215,ctest,0.735294118,FEMALE
1260,840,3.998661845,ctest,0.736842105,FEMALE
1260,9878,8.243,text_vocab,0.01,FEMALE
1260,9701,10,audio_vocab,0.01,FEMALE
1260,10050,7.927,audio_vocab,0.824165656,FEMALE
1260,5328,4.49,text_vocab,0.650474892,FEMALE
1260,718,0.370353431,ctest,0.862068966,FEMALE
1260,11407,4.538,text_vocab,0.66338486,FEMALE
1260,13480,8.119,audio_vocab,0.156203758,FEMALE
1260,910,4.554,audio_vocab,0.836678836,FEMALE
1260,8372,5.808112706,elicited_speech,0.492279863,FEMALE
1260,1178,7.258,text_vocab,0.499837922,FEMALE
1260,13876,7.725795035,ctest,0.722222222,FEMALE
1261,9622,4.917419714,ctest,0.8125,FEMALE
1261,9375,8.285925556,ctest,0.611111111,FEMALE
1261,12904,4.661053288,ctest,0.76744186,FEMALE
1261,13877,3.473883038,dictation,0.993889516,FEMALE
1261,3765,7.523,audio_vocab,0.836678836,FEMALE
1261,11357,9.048,text_vocab,0.112971242,FEMALE
1261,2171,9.52,audio_vocab,0.526137591,FEMALE
1261,1490,7.168164292,elicited_speech,0.612213941,FEMALE
1261,2307,6.178320255,ctest,0.9999999,FEMALE
1261,4420,1.524,text_vocab,0.975507821,FEMALE
1261,3343,3.803450776,ctest,0.9,FEMALE
1261,13554,0.50831483,dictation,0.993889516,FEMALE
1261,12541,5.065,audio_vocab,0.835751363,FEMALE
1261,457,9.898865954,ctest,0.066666667,FEMALE
1261,375,9.968,text_vocab,0.066671851,FEMALE
1261,3700,0.409,audio_vocab,0.835751363,FEMALE
1261,6182,5.591256963,elicited_speech,0.72722199,FEMALE
1261,11464,3.656659146,dictation,0.993889516,FEMALE
1261,13878,8.030042264,dictation,1.00E-07,FEMALE
1261,2804,6.705581422,elicited_speech,1.00E-07,FEMALE
1261,13879,7.289691794,dictation,1.00E-07,FEMALE
1261,5332,10,audio_vocab,0.01,FEMALE
1261,3122,6.055,text_vocab,0.66338486,FEMALE
1261,13880,4.81609911,elicited_speech,0.773678844,FEMALE
1261,3339,7.171,text_vocab,0.631692316,FEMALE
1261,3775,7.395,audio_vocab,0.957166214,FEMALE
1261,916,5.54,text_vocab,0.977657181,FEMALE
1261,3627,6.519807985,dictation,1.00E-07,FEMALE
1261,2768,6.5025465,elicited_speech,1.00E-07,FEMALE
1261,13881,7.263608598,elicited_speech,0.572463429,FEMALE
1261,13882,4.492,audio_vocab,0.824165656,FEMALE
1262,7232,5.087,audio_vocab,0.745446777,MALE
1262,11979,3.3,audio_vocab,0.648335693,MALE
1262,4767,6.025,text_vocab,0.650474892,MALE
1262,5337,2.277,text_vocab,0.874983017,MALE
1262,4570,5.184732967,elicited_speech,0.655680861,MALE
1262,4016,9.653,audio_vocab,0.156203758,MALE
1262,2048,9.598098819,ctest,0.56097561,MALE
1262,149,0.434112048,dictation,1.00E-07,MALE
1262,13883,4.588975266,ctest,0.903225806,MALE
1262,4112,6.285272649,ctest,0.9999999,MALE
1262,13884,5.591885403,elicited_speech,0.672982754,MALE
1262,11647,10,text_vocab,0.482765268,MALE
1262,13885,4.901656043,elicited_speech,0.682777575,MALE
1262,13886,6.223267382,elicited_speech,1.00E-07,MALE
1262,13697,6.590267571,dictation,1.00E-07,MALE
1262,1032,1.509859864,dictation,0.993889516,MALE
1262,2000,7.062,text_vocab,0.488760239,MALE
1262,9171,6.086,text_vocab,0.833040635,MALE
1262,8734,4.208281801,dictation,1.49E-07,MALE
1262,13887,6.339970374,elicited_speech,0.630197232,MALE
1262,6416,6.033029078,elicited_speech,1.00E-07,MALE
1262,4862,6.280482397,ctest,0.5625,MALE
1262,6977,2.983924663,dictation,3.42E-05,MALE
1262,8776,8.054,audio_vocab,0.01,MALE
1262,4061,8.402,text_vocab,0.527140613,MALE
1262,10708,6.067737664,ctest,0.578947368,MALE
1262,4461,1.183676057,ctest,0.133333333,MALE
1262,4500,1.261,audio_vocab,0.835751363,MALE
1262,1666,5.972,audio_vocab,0.096865041,MALE
1262,1031,7.136036481,dictation,1.00E-07,MALE
1263,6880,6.385,audio_vocab,0.530548829,FEMALE
1263,13888,3.006,audio_vocab,0.824165656,FEMALE
1263,88,0.402,text_vocab,0.903615575,FEMALE
1263,2760,5.688176333,elicited_speech,0.880358799,FEMALE
1263,1646,2.565631047,dictation,0.993889516,FEMALE
1263,11472,6.292707709,dictation,0.033709371,FEMALE
1263,11421,4.477617517,dictation,0.993889516,FEMALE
1263,13889,6.047000064,ctest,0.9999999,FEMALE
1263,651,0.444749779,dictation,0.993889516,FEMALE
1263,10232,5.856609391,elicited_speech,0.754053979,FEMALE
1263,327,9.616717983,ctest,0.777777778,FEMALE
1263,7356,6.750368841,elicited_speech,0.837897616,FEMALE
1263,7828,7.250000595,elicited_speech,0.8273663,FEMALE
1263,8309,2.43745426,ctest,0.9999999,FEMALE
1263,6154,9.723,audio_vocab,0.733895509,FEMALE
1263,5029,6.692261689,elicited_speech,0.753731747,FEMALE
1263,13890,7.494011491,dictation,1.00E-07,FEMALE
1263,1495,9.886691156,ctest,0.666666667,FEMALE
1263,13891,4.953,audio_vocab,0.648335693,FEMALE
1263,13892,0.764,audio_vocab,0.699308165,FEMALE
1263,2571,6.096,text_vocab,0.449966893,FEMALE
1263,1267,5.768441831,ctest,0.9999999,FEMALE
1263,13768,6.577748694,ctest,0.545454545,FEMALE
1263,13893,4.236,text_vocab,0.752430942,FEMALE
1263,9444,8.175,text_vocab,0.666523314,FEMALE
1263,4363,6.157,audio_vocab,0.699308165,FEMALE
1263,9171,6.086,text_vocab,0.598627503,FEMALE
1263,3920,7.390879563,elicited_speech,0.808325148,FEMALE
1263,10202,5.60503403,elicited_speech,0.741625342,FEMALE
1263,13894,9.169,audio_vocab,0.615412091,FEMALE
1263,6554,9.819,text_vocab,0.54347826,FEMALE
1263,1197,8.827934851,dictation,0.00720326,FEMALE
1264,3759,9.471,audio_vocab,0.733895509,FEMALE
1264,13895,6.239,text_vocab,0.840872424,FEMALE
1264,517,9.735812321,ctest,0.733333333,FEMALE
1264,3778,9.512,audio_vocab,0.836678836,FEMALE
1264,11284,6.089509377,ctest,0.926829268,FEMALE
1264,41,8.793114844,dictation,6.23E-07,FEMALE
1264,13053,6.143,audio_vocab,0.52803734,FEMALE
1264,6737,1.255746976,elicited_speech,0.93365039,FEMALE
1264,13896,6.448428979,dictation,0.993889516,FEMALE
1264,9,8.859693902,dictation,0.993889516,FEMALE
1264,1384,9.499774286,elicited_speech,0.872776071,FEMALE
1264,6953,9.798,audio_vocab,0.745446777,FEMALE
1264,13259,1.204092871,dictation,0.993889516,FEMALE
1264,13897,3.253,audio_vocab,0.835751363,FEMALE
1264,1603,10,text_vocab,0.683330435,FEMALE
1264,856,7.323,audio_vocab,0.648335693,FEMALE
1264,865,8.639457532,elicited_speech,0.838536807,FEMALE
1264,5865,8.875515443,elicited_speech,0.826944706,FEMALE
1264,12057,5.118,text_vocab,0.54056345,FEMALE
1264,9240,3.032,text_vocab,0.818473812,FEMALE
1264,1579,0.204142454,ctest,0.9999999,FEMALE
1264,1083,8.331,text_vocab,0.796542839,FEMALE
1264,7775,3.893035559,dictation,0.993889516,FEMALE
1264,250,8.879331456,elicited_speech,1.00E-07,FEMALE
1264,8574,7.795421258,ctest,0.9999999,FEMALE
1264,2196,9.642847223,ctest,0.766666667,FEMALE
1264,13898,7.544,text_vocab,0.796542839,FEMALE
1264,1197,8.827934851,dictation,0.366936972,FEMALE
1264,3990,7.951688731,elicited_speech,0.710780014,FEMALE
1264,7022,4.464717919,ctest,0.9999999,FEMALE
1264,5034,7.101,audio_vocab,0.745446777,FEMALE
1265,277,0.492863871,elicited_speech,0.801355307,MALE
1265,13877,3.473883038,dictation,0.993889516,MALE
1265,5726,2.910328079,ctest,0.744186047,MALE
1265,5739,5.060739738,dictation,0.001017657,MALE
1265,2682,9.884,audio_vocab,0.159399191,MALE
1265,150,0.431417394,dictation,1.00E-07,MALE
1265,3869,8.245,text_vocab,0.465270537,MALE
1265,13899,4.187893997,elicited_speech,0.859435149,MALE
1265,10857,3.66539815,ctest,0.525,MALE
1265,4401,9.435448924,ctest,0.34,MALE
1265,11053,5.31478566,elicited_speech,0.888307688,MALE
1265,781,0.082155135,ctest,0.892857143,MALE
1265,3740,10,text_vocab,0.01,MALE
1265,9360,4.831272178,elicited_speech,0.790690925,MALE
1265,3074,8.602413896,dictation,1.00E-07,MALE
1265,7973,5.353334571,elicited_speech,0.762061419,MALE
1265,1753,2.501,audio_vocab,0.954711503,MALE
1265,2925,7.261,audio_vocab,0.317547404,MALE
1265,1414,7.39,audio_vocab,0.836678836,MALE
1265,13900,3.524206717,elicited_speech,0.754694711,MALE
1265,13901,5.039178877,dictation,0.000446,MALE
1265,136,0.476,text_vocab,0.977657181,MALE
1265,416,4.709341941,ctest,0.72972973,MALE
1265,13402,4.186,audio_vocab,0.648335693,MALE
1265,100,0.413175174,dictation,4.93E-05,MALE
1265,485,4.478,audio_vocab,0.824165656,MALE
1265,10099,3.281,text_vocab,0.977657181,MALE
1265,11692,3.867002227,ctest,0.2,MALE
1265,1849,3.569776511,elicited_speech,0.785909164,MALE
1265,9686,4.277,text_vocab,0.918223856,MALE
1265,304,6.906,text_vocab,0.189502294,MALE
1265,9198,6.614558347,ctest,0.212121212,MALE
1266,919,4.106700014,ctest,0.64516129,MALE
1266,692,0.299006262,dictation,0.038321791,MALE
1266,6418,7.968,text_vocab,0.289835929,MALE
1266,2446,5.111,text_vocab,0.919206801,MALE
1266,3215,8.524,audio_vocab,0.493147948,MALE
1266,13902,4.082083006,elicited_speech,0.713275979,MALE
1266,3516,10,text_vocab,0.01,MALE
1266,674,0.015692218,ctest,0.923076923,MALE
1266,13903,2.947022708,elicited_speech,0.626618566,MALE
1266,12338,5.312,text_vocab,0.877358015,MALE
1266,2242,4.327,audio_vocab,0.954711503,MALE
1266,3712,10,audio_vocab,0.01,MALE
1266,9572,5.425340448,elicited_speech,0.861901341,MALE
1266,10511,0.996,text_vocab,0.918223856,MALE
1266,4030,4.670357533,elicited_speech,0.852344135,MALE
1266,2457,7.378491072,ctest,0.152173913,MALE
1266,13021,5.008779209,ctest,0.612903226,MALE
1266,7973,5.353334571,elicited_speech,0.843655155,MALE
1266,2278,2.199283361,dictation,0.993889516,MALE
1266,1124,0.419,audio_vocab,0.317547404,MALE
1266,6587,5.596472645,ctest,0.342857143,MALE
1266,334,8.656672928,dictation,1.00E-07,MALE
1266,7785,2.699,audio_vocab,0.824165656,MALE
1266,5987,4.016,audio_vocab,0.36074712,MALE
1266,2585,3.094788152,dictation,0.993889516,MALE
1266,721,9.788715043,ctest,0.571428571,MALE
1266,6491,4.825174973,dictation,1.00E-07,MALE
1266,8558,4.643338289,dictation,1.54E-05,MALE
1266,13904,2.958044489,elicited_speech,0.959625393,MALE
1266,7740,1.333008351,dictation,0.993889516,MALE
1266,6656,6.101,text_vocab,0.464110102,MALE
1267,6394,5.558649211,elicited_speech,0.797812718,MALE
1267,2704,7.324,audio_vocab,0.954711503,MALE
1267,12774,6.749591392,dictation,2.26E-06,MALE
1267,13905,6.396861154,dictation,7.95E-05,MALE
1267,12398,7.606928876,elicited_speech,0.856274612,MALE
1267,11836,5.256085031,elicited_speech,0.810083023,MALE
1267,5587,4.364047492,ctest,0.7,MALE
1267,13906,1.922594179,dictation,0.993889516,MALE
1267,12192,7.035676287,ctest,0.820512821,MALE
1267,1895,1.470832315,ctest,0.9999999,MALE
1267,502,10,text_vocab,0.363707301,MALE
1267,6,0.426555525,dictation,0.993889516,MALE
1267,154,7.055191942,elicited_speech,0.783758517,MALE
1267,11758,5.357,text_vocab,0.431640771,MALE
1267,3216,8.510979666,dictation,0.080003814,MALE
1267,1182,9.898172468,ctest,0.43902439,MALE
1267,5506,7.317,audio_vocab,0.957166214,MALE
1267,11471,6.277,text_vocab,0.482765268,MALE
1267,8277,7.678024943,ctest,0.62962963,MALE
1267,8036,7.409608178,elicited_speech,0.827219543,MALE
1267,8699,1.355,text_vocab,0.97811438,MALE
1267,10571,6.138,audio_vocab,0.954711503,MALE
1267,6634,5.061,audio_vocab,0.733895509,MALE
1267,6912,5.238,text_vocab,0.877358015,MALE
1267,8388,6.242869015,ctest,0.9999999,MALE
1267,457,9.898865954,ctest,0.644444444,MALE
1267,13907,5.482032865,elicited_speech,0.786954866,MALE
1267,527,3.405668502,dictation,0.270379315,MALE
1267,3258,9.753,audio_vocab,0.836678836,MALE
1267,7432,9.722,audio_vocab,0.836678836,MALE
1267,9681,8.044,text_vocab,0.759630364,MALE
1268,631,9.995,text_vocab,0.318484552,FEMALE
1268,353,0.485,audio_vocab,0.796528832,FEMALE
1268,7500,9.642,audio_vocab,0.648335693,FEMALE
1268,1370,1.227797153,dictation,0.993889516,FEMALE
1268,528,8.133,text_vocab,0.642509816,FEMALE
1268,349,7.346659168,dictation,1.00E-07,FEMALE
1268,13908,6.020809209,elicited_speech,0.737022549,FEMALE
1268,5410,7.43827547,elicited_speech,0.844543254,FEMALE
1268,2017,5.471,text_vocab,0.656234793,FEMALE
1268,277,0.492863871,elicited_speech,0.945711035,FEMALE
1268,9402,7.265823376,ctest,0.558139535,FEMALE
1268,2276,5.509429163,ctest,0.72,FEMALE
1268,12001,2.966,text_vocab,0.977657181,FEMALE
1268,8601,7.323263947,elicited_speech,0.706903904,FEMALE
1268,1219,7.122,audio_vocab,0.836678836,FEMALE
1268,100,0.413175174,dictation,0.993889516,FEMALE
1268,13909,2.024192218,elicited_speech,0.791238401,FEMALE
1268,5810,5.101,audio_vocab,0.836678836,FEMALE
1268,2956,9.501055189,ctest,0.428571429,FEMALE
1268,8043,8.353,audio_vocab,0.156203758,FEMALE
1268,775,5.435,text_vocab,0.975507821,FEMALE
1268,11825,7.294152356,ctest,0.3125,FEMALE
1268,2064,7.382140726,elicited_speech,0.732837717,FEMALE
1268,7353,7.222307484,ctest,0.90625,FEMALE
1268,13514,3.333948348,dictation,1.00E-07,FEMALE
1268,2419,4.477541018,dictation,9.59E-07,FEMALE
1268,88,0.402,text_vocab,0.976829842,FEMALE
1268,10943,1.070328508,ctest,0.8,FEMALE
1268,3216,8.510979666,dictation,1.00E-07,FEMALE
1268,13623,5.809980064,dictation,0.993889516,FEMALE
1268,9268,4.15,audio_vocab,0.835751363,FEMALE
1269,622,0.488,audio_vocab,0.614974594,MALE
1269,6395,5.940787562,dictation,0.004018209,MALE
1269,3946,6.129399006,dictation,1.00E-07,MALE
1269,11186,4.731358951,ctest,0.2,MALE
1269,8337,6.43,audio_vocab,0.096865041,MALE
1269,10833,7.384,audio_vocab,0.01,MALE
1269,13910,2.117,text_vocab,0.01,MALE
1269,13911,8.657867036,ctest,0.375,MALE
1269,136,0.476,text_vocab,0.637189297,MALE
1269,1982,0.390049271,ctest,0.576923077,MALE
1269,13912,2.08011946,elicited_speech,0.792326971,MALE
1269,5918,5.125,text_vocab,0.259222637,MALE
1269,13913,2.926297926,elicited_speech,0.670974533,MALE
1269,13914,3.419678031,dictation,0.993889516,MALE
1269,9125,1.310297125,dictation,0.000654,MALE
1269,13915,3.877388917,elicited_speech,0.73279934,MALE
1269,13870,4.206,text_vocab,0.233475551,MALE
1269,13916,2.511103952,elicited_speech,0.741863679,MALE
1269,5688,2.674140762,dictation,0.993889516,MALE
1269,4757,7.382,text_vocab,0.189502294,MALE
1269,8693,3.900687861,elicited_speech,0.88048351,MALE
1269,4323,4.118,audio_vocab,0.796528832,MALE
1269,88,0.402,text_vocab,0.164186023,MALE
1269,7078,3.828770246,ctest,0.318181818,MALE
1269,2070,2.991117937,ctest,0.47826087,MALE
1269,4177,9.488,audio_vocab,0.648335693,MALE
1269,1699,2.666,audio_vocab,0.648335693,MALE
1269,13917,3.94509431,elicited_speech,0.829500632,MALE
1269,8712,4.018560745,ctest,0.342857143,MALE
1269,9015,2.868698055,dictation,0.993889516,MALE
1269,1441,8.538552538,dictation,1.00E-07,MALE
1270,1035,7.311,text_vocab,0.719466049,MALE
1270,7597,4.26893047,ctest,0.285714286,MALE
1270,1124,0.419,audio_vocab,0.648335693,MALE
1270,1562,6.179,audio_vocab,0.954711503,MALE
1270,13918,3.944873995,elicited_speech,0.845180717,MALE
1270,5949,5.004592431,ctest,0.333333333,MALE
1270,136,0.476,text_vocab,0.977657181,MALE
1270,884,6.41,audio_vocab,0.206290928,MALE
1270,7777,9.84,audio_vocab,0.159399191,MALE
1270,10194,3.6,text_vocab,0.642509816,MALE
1270,13919,3.154,text_vocab,0.833040635,MALE
1270,13920,9.2,text_vocab,0.578601189,MALE
1270,3572,4.078792531,elicited_speech,0.81277967,MALE
1270,5254,3.679346003,dictation,1.00E-07,MALE
1270,9920,1.582682067,ctest,0.6,MALE
1270,13095,7.498573209,ctest,0.333333333,MALE
1270,13921,4.400485325,elicited_speech,0.888717429,MALE
1270,13922,2.98,text_vocab,0.759020323,MALE
1270,7043,0.45252581,ctest,0.652173913,MALE
1270,3715,9.15338193,ctest,0.314285714,MALE
1270,9417,7.14342756,dictation,1.00E-07,MALE
1270,3513,3.131,audio_vocab,0.957166214,MALE
1270,150,0.431417394,dictation,0.993889516,MALE
1270,4044,4.296,audio_vocab,0.699308165,MALE
1270,998,3.510047584,elicited_speech,0.847699761,MALE
1270,12410,2.336701383,elicited_speech,0.738288887,MALE
1270,5527,4.203241226,elicited_speech,0.686827286,MALE
1270,10346,4.457399371,dictation,1.00E-07,MALE
1270,419,0.410420197,dictation,9.71E-05,MALE
1270,4140,8.177,audio_vocab,0.648335693,MALE
1270,12477,4.560371757,dictation,1.00E-07,MALE
1271,10212,2.824901022,ctest,0.741935484,MALE
1271,6059,7.119726592,elicited_speech,0.941360002,MALE
1271,4928,3.159,audio_vocab,0.957166214,MALE
1271,6017,1.2829512,elicited_speech,0.803242221,MALE
1271,13923,4.764104175,elicited_speech,0.834546833,MALE
1271,11505,8.090313622,elicited_speech,1.00E-07,MALE
1271,6554,9.819,text_vocab,0.871423879,MALE
1271,10114,6.938944189,elicited_speech,0.796872897,MALE
1271,6786,7.333,audio_vocab,0.836678836,MALE
1271,107,6.148882892,ctest,0.344827586,MALE
1271,5564,3.283020566,dictation,0.993889516,MALE
1271,5662,7.440770104,ctest,0.870967742,MALE
1271,4738,5.546130693,dictation,0.007750256,MALE
1271,8799,6.561049268,ctest,0.739130435,MALE
1271,5901,0.059128602,ctest,0.911764706,MALE
1271,10603,6.066035882,elicited_speech,0.861123614,MALE
1271,9775,1.47,text_vocab,0.97811438,MALE
1271,8170,6.445120643,dictation,0.993889516,MALE
1271,5014,5.049,audio_vocab,0.836678836,MALE
1271,4847,9.801,text_vocab,0.504053938,MALE
1271,10484,7.234012485,dictation,0.993889516,MALE
1271,41,8.793114844,dictation,1.00E-07,MALE
1271,12135,7.447,text_vocab,0.800163496,MALE
1271,1326,5.905,audio_vocab,0.317547404,MALE
1271,5626,4.19,text_vocab,0.97811438,MALE
1271,1413,7.139,text_vocab,0.660861818,MALE
1271,285,9.99252317,ctest,0.62962963,MALE
1271,692,0.299006262,dictation,0.993889516,MALE
1271,13924,0.836,audio_vocab,0.745446777,MALE
1271,750,8.216,audio_vocab,0.835751363,MALE
1271,695,9.797,audio_vocab,0.317547404,MALE
1272,13722,1.96965826,dictation,0.993889516,MALE
1272,5107,0.016167859,ctest,0.875,MALE
1272,1888,2.591,audio_vocab,0.835751363,MALE
1272,13925,9.083,text_vocab,0.800231548,MALE
1272,3796,9.915,text_vocab,0.720968026,MALE
1272,5634,5.844023093,dictation,0.240737514,MALE
1272,7897,9.633,audio_vocab,0.835751363,MALE
1272,150,0.431417394,dictation,0.000133,MALE
1272,357,10,audio_vocab,0.156203758,MALE
1272,7672,6.752759646,elicited_speech,0.901149363,MALE
1272,1965,6.082,audio_vocab,0.34038456,MALE
1272,5685,6.134,audio_vocab,0.954711503,MALE
1272,8575,5.555944719,elicited_speech,0.925496012,MALE
1272,6977,2.983924663,dictation,0.993889516,MALE
1272,4778,6.183579718,elicited_speech,0.777358332,MALE
1272,12943,7.212756991,elicited_speech,0.744170951,MALE
1272,13926,6.881829479,elicited_speech,1.00E-07,MALE
1272,406,9.888,text_vocab,0.505667624,MALE
1272,10675,5.365,text_vocab,0.977657181,MALE
1272,9032,2.482,text_vocab,0.918223856,MALE
1272,2401,9.946649409,ctest,0.704545455,MALE
1272,4046,6.07299197,ctest,0.396226415,MALE
1272,7505,5.121215486,ctest,0.657142857,MALE
1272,13701,6.1,text_vocab,0.877358015,MALE
1272,4501,8.599983111,dictation,1.00E-07,MALE
1272,10604,7.325,text_vocab,0.975507821,MALE
1272,13927,5.946065415,dictation,0.142244477,MALE
1272,428,6.466273927,elicited_speech,0.784048674,MALE
1272,3453,5.791415364,ctest,0.292682927,MALE
1272,6581,3.720602257,ctest,0.9999999,MALE
1272,2588,7.036,audio_vocab,0.745446777,MALE
1273,8289,9.497,audio_vocab,0.954711503,FEMALE
1273,6753,6.864281148,ctest,0.9999999,FEMALE
1273,869,8.638595834,dictation,1.00E-07,FEMALE
1273,9184,5.457,audio_vocab,0.957166214,FEMALE
1273,11139,8.916469607,ctest,0.944444444,FEMALE
1273,13928,8.939,text_vocab,0.976829842,FEMALE
1273,4289,8.389,audio_vocab,0.954711503,FEMALE
1273,2387,9.575525384,ctest,0.872727273,FEMALE
1273,10699,6.346641504,elicited_speech,0.841193094,FEMALE
1273,13929,8.277,text_vocab,0.97826087,FEMALE
1273,12068,6.895464968,elicited_speech,0.870068783,FEMALE
1273,285,9.99252317,ctest,0.9999999,FEMALE
1273,255,8.589266313,elicited_speech,0.808758616,FEMALE
1273,2710,8.537283418,dictation,1.00E-07,FEMALE
1273,8731,9.172,audio_vocab,0.836678836,FEMALE
1273,1424,9.240048751,elicited_speech,0.857899533,FEMALE
1273,692,0.299006262,dictation,0.993889516,FEMALE
1273,13930,2.681,audio_vocab,0.796528832,FEMALE
1273,13489,7.195,audio_vocab,0.954711503,FEMALE
1273,4845,4.271,text_vocab,0.977657181,FEMALE
1273,1316,9.624199409,ctest,0.866666667,FEMALE
1273,932,6.153,text_vocab,0.910223855,FEMALE
1273,5916,6.456498746,dictation,0.10562129,FEMALE
1273,9196,6.059025697,ctest,0.9999999,FEMALE
1273,1735,2.292034035,ctest,0.9999999,FEMALE
1273,50,9.001849736,elicited_speech,0.813845272,FEMALE
1273,9563,2.610988878,dictation,0.993889516,FEMALE
1273,1514,9.762,text_vocab,0.914637651,FEMALE
1273,3963,4.785207129,dictation,0.993889516,FEMALE
1273,9988,9.784,text_vocab,0.976829842,FEMALE
1273,1261,8.965248819,elicited_speech,0.775978224,FEMALE
1274,6974,5.856,audio_vocab,0.311246521,MALE
1274,3747,5.851746961,elicited_speech,0.757048068,MALE
1274,10549,4.73053902,elicited_speech,0.63539906,MALE
1274,7794,1.136244025,ctest,0.583333333,MALE
1274,1720,8.127,text_vocab,0.838912426,MALE
1274,13931,5.295,text_vocab,0.977657181,MALE
1274,13932,4.179,audio_vocab,0.835751363,MALE
1274,1897,6.474886224,elicited_speech,0.598950538,MALE
1274,13933,4.376808788,elicited_speech,0.733975002,MALE
1274,12753,5.006,text_vocab,0.903615575,MALE
1274,5409,6.933518705,elicited_speech,0.549738241,MALE
1274,759,9.362022446,dictation,0.993889516,MALE
1274,10902,5.272877045,ctest,0.678571429,MALE
1274,3733,2.795243615,ctest,0.64516129,MALE
1274,13934,5.42,text_vocab,0.910223855,MALE
1274,11822,6.319022381,ctest,0.6,MALE
1274,13384,9.789,audio_vocab,0.159399191,MALE
1274,7720,5.781687664,elicited_speech,0.670307004,MALE
1274,7675,3.346,audio_vocab,0.530548829,MALE
1274,12951,4.543596705,elicited_speech,0.696549723,MALE
1274,13935,5.508297427,dictation,1.00E-07,MALE
1274,622,0.488,audio_vocab,0.835751363,MALE
1274,163,9.993,text_vocab,0.504053938,MALE
1274,5909,5.625516075,dictation,1.00E-07,MALE
1274,6170,1.293913037,dictation,0.660903381,MALE
1274,3363,5.538629405,dictation,1.00E-07,MALE
1274,6914,4.196,text_vocab,0.97826087,MALE
1274,10489,7.374,audio_vocab,0.34038456,MALE
1274,692,0.299006262,dictation,0.993889516,MALE
1274,2327,9.878,text_vocab,0.40461812,MALE
1274,1977,7.58782203,ctest,0.25,MALE
1274,11432,9.775896857,ctest,0.28,MALE
1275,11022,1.386860621,dictation,0.993889516,FEMALE
1275,7205,0.417356614,ctest,1.00E-07,FEMALE
1275,3585,5.619301006,dictation,1.00E-07,FEMALE
1275,1124,0.419,audio_vocab,0.648335693,FEMALE
1275,5086,7.073018383,elicited_speech,0.523958067,FEMALE
1275,7449,0.822096549,elicited_speech,0.578539153,FEMALE
1275,13936,2.854988089,dictation,1.00E-07,FEMALE
1275,8492,5.188979443,dictation,1.00E-07,FEMALE
1275,136,0.476,text_vocab,0.49840824,FEMALE
1275,6671,1.416424863,elicited_speech,0.6051221,FEMALE
1275,10215,0.219343521,ctest,1.00E-07,FEMALE
1275,3888,1.224,text_vocab,0.289835929,FEMALE
1275,13937,7.926,text_vocab,0.258849338,FEMALE
1275,9209,5.33,audio_vocab,0.615412091,FEMALE
